Species,Long,Lat,ID
C. candadensis,-107.997253,36.197748,39480257
C. candadensis,-112.118442,36.248538,35332966
C. candadensis,-112.100145,36.280106,32225945
C. candadensis,-107.237834,36.483633,38255223
C. candadensis,-107.417707,37.037708,568190
C. candadensis,-107.515819,37.176038,36269027
C. candadensis,-108.481533,37.187162,31621112
C. candadensis,-108.461833,37.230873,5897132
C. candadensis,-107.183072,37.241584,38486510
C. candadensis,-107.141184,37.249944,39982292
C. candadensis,-107.143632,37.281759,38272540
C. candadensis,-107.843336,37.286558,MSB:Mamm:292050
C. candadensis,-107.847752,37.32515,13832358
C. candadensis,-108.412912,37.332897,13199047
C. candadensis,-107.205212,37.354822,568194
C. candadensis,-107.179597,37.368436,38146687
C. candadensis,-107.126989,37.23023,5238622
C. candadensis,-107.123526,37.347337,37538995
C. candadensis,-107.103047,37.345118,18577607
C. candadensis,-107.059586,37.246925,29814368
C. candadensis,-107.050265,37.332934,36753033
C. candadensis,-107.031883,37.256583,36566605
C. candadensis,-106.8388828,36.1362831,MSB:Mamm:7840
C. candadensis,-106.8388828,36.1362831,MSB:Mamm:7841
C. candadensis,-106.8388828,36.1362831,MSB:Mamm:7842
C. candadensis,-106.8388828,36.1362831,MSB:Mamm:7839
C. candadensis,-106.8388828,36.1362831,MSB:Mamm:7838
C. candadensis,-106.8256602,36.10609486,MSB:Mamm:7837
C. candadensis,-106.813372,36.093907,MSB:Mamm:292043
C. candadensis,-110.694887,44.969047,36898103
C. candadensis,-110.693993,44.976209,30048364
C. candadensis,-110.693153,44.974205,18988101
C. candadensis,-110.692978,44.974785,6754777
C. candadensis,-110.69293,44.981105,19344238
C. candadensis,-110.692533,44.986933,30048361
C. candadensis,-110.692398,44.975086,9394115
C. candadensis,-110.692326,44.986611,39586371
C. candadensis,-110.692222,44.989722,8475611
C. candadensis,-110.692047,44.978633,25544114
C. candadensis,-110.691917,44.979733,29867284
C. candadensis,-110.691765,44.96681,118363
C. candadensis,-110.691178,44.982272,19499350
C. candadensis,-110.691155,44.965553,26491962
C. candadensis,-110.690826,44.983742,156094
C. candadensis,-110.690588,44.987175,39338024
C. candadensis,-110.688754,45.018638,15110475
C. candadensis,-110.686554,44.963444,12259131
C. candadensis,-110.681763,44.418551,2006695
C. candadensis,-110.681763,46.183363,675441
C. candadensis,-110.642441,44.462085,40418
C. candadensis,-110.642441,44.462085,5903305
C. candadensis,-110.679016,44.430102,276228
C. candadensis,-110.610352,44.480831,542769823
C. candadensis,-110.610352,44.480831,-628399502
C. candadensis,-110.610352,44.480831,1542070324
C. candadensis,-110.610352,44.480831,-156254008
C. candadensis,-110.588454,44.427968,4959505
C. candadensis,-110.588454,44.427968,3728081
C. candadensis,-110.588454,44.427968,3790386
C. candadensis,-110.588454,44.427968,3860836
C. candadensis,-110.588454,44.427968,4785285
C. candadensis,-110.588454,44.427968,4494507
C. candadensis,-110.588454,44.427968,4540340
C. candadensis,-110.588454,44.427968,4565403
C. candadensis,-110.588454,44.427968,4875126
C. candadensis,-110.588454,44.427968,3725294
C. candadensis,-110.588454,44.427968,12998715
C. candadensis,-110.588454,44.427968,14242516
C. candadensis,-110.588454,44.427968,14974652
C. candadensis,-110.588454,44.427968,15216389
C. candadensis,-110.588454,44.427968,15928915
C. candadensis,-110.588454,44.427968,15930180
C. candadensis,-110.588454,44.427968,16868830
C. candadensis,-110.572985,44.598885,1484321
C. candadensis,-109.416463,44.470707,18044789
C. candadensis,-109.995193,44.427963,13101314
C. candadensis,-110.495994,44.474186,18950067
C. candadensis,-110.575486,44.431133,32045019
C. candadensis,-110.533882,44.481758,34444124
C. candadensis,-110.588454,44.427968,20364755
C. candadensis,-110.588454,44.427968,25042299
C. candadensis,-110.588454,44.427968,25347314
C. candadensis,-110.588454,44.427968,25537638
C. candadensis,-110.588454,44.427968,29355424
C. candadensis,-110.588454,44.427968,30007220
C. candadensis,-110.588454,44.427968,30012209
C. candadensis,-110.588454,44.427968,30005418
C. candadensis,-110.588454,44.427968,30007226
C. candadensis,-110.588454,44.427968,30957946
C. candadensis,-110.588454,44.427968,30957927
C. candadensis,-110.588454,44.427968,31218485
C. candadensis,-110.588454,44.427968,31218455
C. candadensis,-110.588454,44.427968,31978491
C. candadensis,-110.588454,44.427968,33075897
C. candadensis,-110.588454,44.427968,36246267
C. candadensis,-110.588454,44.427968,37446656
C. candadensis,-110.588454,44.427968,37446650
C. candadensis,-110.588454,44.427968,37446651
C. candadensis,-110.588454,44.427968,38870335
C. candadensis,-110.588454,44.427968,34220735
C. candadensis,-110.588454,44.427968,38870024
C. candadensis,-110.588454,44.427968,39687346
C. candadensis,-110.588454,44.427968,39687347
C. candadensis,-110.588454,44.427968,39687343
C. candadensis,-110.588454,44.427968,39740600
C. candadensis,-110.588401,44.428065,2462763
C. candadensis,-110.588379,44.43378,7631697
C. candadensis,-110.588379,44.43378,9033821
C. candadensis,-110.588379,44.429857,7586647
C. candadensis,-110.588379,44.429857,32351517
C. candadensis,-110.587664,44.441534,32045407
C. candadensis,-110.587459,44.976879,2456221
C. candadensis,-110.587081,44.786781,37446640
C. candadensis,-110.579266,44.672804,20400278
C. candadensis,-110.579009,44.665467,35455353
C. candadensis,-110.585708,44.498531,38203220
C. candadensis,-110.878083,44.63977,30083768
C. candadensis,-110.876925,44.64121,467225
C. candadensis,-110.874839,44.642361,10045263
C. candadensis,-110.871575,44.646092,33404783
C. candadensis,-110.870935,44.645937,902561
C. candadensis,-110.867563,44.645252,34352409
C. candadensis,-110.862844,44.638107,37764637
C. candadensis,-110.858574,44.621632,4735989
C. candadensis,-110.839637,44.651956,8945587
C. candadensis,-110.835043,44.595402,8369770
C. candadensis,-110.82377,44.57182,39637708
C. candadensis,-110.819526,44.600389,3992647
C. candadensis,-110.81353,44.624486,39538289
C. candadensis,-110.809479,44.505321,187090
C. candadensis,-110.808236,44.709784,38369800
C. candadensis,-110.802441,44.44432,2643836
C. candadensis,-110.799841,44.579541,13564470
C. candadensis,-110.780817,44.709941,9923772
C. candadensis,-110.754092,44.69574,18950068
C. candadensis,-110.744846,44.69639,23643170
C. candadensis,-110.738345,44.430359,32353123
C. candadensis,-110.738303,44.691545,32567349
C. candadensis,-110.807153,44.448342,31738869
C. candadensis,-110.737902,44.695275,35472736
C. candadensis,-110.755924,44.613933,6264654
C. candadensis,-110.831148,44.594614,31694913
C. candadensis,-110.830902,44.581273,9068336
C. candadensis,-110.842894,44.525605,6565703
C. candadensis,-110.831435,44.523845,15200119
C. candadensis,-110.832921,44.486231,25888029
C. candadensis,-110.859737,44.470964,12973853
C. candadensis,-110.828138,44.460479,4881681
C. candadensis,-110.832307,44.460248,32165511
C. candadensis,-110.838472,44.434535,11200275
C. candadensis,-110.881378,44.640172,25111007
C. candadensis,-110.886109,44.640103,33565308
C. candadensis,-110.889105,44.639958,33598811
C. candadensis,-110.889444,44.639722,467232
C. candadensis,-110.889444,44.639722,467231
C. candadensis,-110.889444,44.639722,467236
C. candadensis,-110.298536,44.587874,9973147
C. candadensis,-110.383968,44.588807,33466718
C. candadensis,-110.39056,44.591647,27059326
C. candadensis,-110.409399,44.603145,30663675
C. candadensis,-110.3932,44.608435,1611292
C. candadensis,-110.397067,44.613905,9342099
C. candadensis,-110.433867,44.624923,20333155
C. candadensis,-110.451225,44.636428,33478442
C. candadensis,-110.355923,44.638851,35734747
C. candadensis,-110.456406,44.642012,19014553
C. candadensis,-110.45548,44.643829,20364757
C. candadensis,-110.45548,44.643829,18804697
C. candadensis,-110.45548,44.643829,7198150
C. candadensis,-110.43457,44.645208,7866053
C. candadensis,-110.525332,44.648917,1837771
C. candadensis,-110.463307,44.658264,33605227
C. candadensis,-110.465875,44.665178,8354681
C. candadensis,-110.463803,44.666155,35906008
C. candadensis,-110.556536,44.670673,465683
C. candadensis,-110.468216,44.674268,829149
C. candadensis,-110.486755,44.674513,6976078
C. candadensis,-110.4804,44.676078,12730553
C. candadensis,-110.485115,44.676865,29218776
C. candadensis,-110.48758,44.678105,10770771
C. candadensis,-110.489312,44.679875,28103761
C. candadensis,-110.525208,44.695993,7846154
C. candadensis,-110.548292,44.697263,24867022
C. candadensis,-110.450198,44.731553,32699850
C. candadensis,-110.48548,44.737539,26499372
C. candadensis,-110.48548,44.737539,26499374
C. candadensis,-110.48548,44.737539,26499371
C. candadensis,-110.487794,44.74586,33017681
C. candadensis,-109.457985,44.67821,4737688
C. candadensis,-109.457985,44.67821,4736672
C. candadensis,-109.265604,44.563099,19063033
C. candadensis,-110.600143,44.62032,27251094
C. candadensis,-110.692062,44.648777,898389
C. candadensis,-110.601502,44.65167,35244070
C. candadensis,-110.669497,44.669661,24067532
C. candadensis,-110.646057,44.68705,6581951
C. candadensis,-110.638241,44.693263,37569282
C. candadensis,-110.696179,44.702303,19622933
C. candadensis,-110.693301,44.718258,19063039
C. candadensis,-110.659008,44.778101,14146252
C. candadensis,-110.589184,44.788185,37446648
C. candadensis,-110.694508,44.844327,2678690
C. candadensis,-110.629906,44.941196,16101277
C. candadensis,-110.638478,44.942325,6687993
C. candadensis,-110.644333,44.949017,25820554
C. candadensis,-110.626402,44.953866,271206
C. candadensis,-110.59163,44.955296,37896725
C. candadensis,-110.593849,44.955666,7119516
C. candadensis,-110.640175,44.959572,19344247
C. candadensis,-110.641708,44.962544,19344249
C. candadensis,-110.695529,44.965329,29097681
C. candadensis,-110.697033,44.968925,26328210
C. candadensis,-110.598504,44.971049,37446647
C. candadensis,-110.698056,44.975,2885252
C. candadensis,-110.698179,44.976109,18322832
C. candadensis,-110.697506,44.978202,30048394
C. candadensis,-110.697591,44.978422,29529384
C. candadensis,-110.603353,44.982784,27372476
C. candadensis,-110.695496,44.98957,78942
C. candadensis,-110.694222,44.996766,37446645
C. candadensis,-110.694809,45.011107,6696281
C. candadensis,-110.588455,45.967576,7384069
C. candadensis,-110.588455,45.967576,8318937
C. candadensis,-110.588455,45.970633,7466126
C. candadensis,-110.588455,46.10557,7476374
C. candadensis,-110.588455,46.141102,515942
C. candadensis,-110.990837,44.664803,33457908
C. candadensis,-110.984488,44.66738,17111586
C. candadensis,-110.98069,44.669135,33404793
C. candadensis,-110.977408,44.669403,5949030
C. candadensis,-110.975045,44.668942,3917912
C. candadensis,-110.97322,44.66828,3903192
C. candadensis,-110.972343,44.668442,7105343
C. candadensis,-110.969649,44.666353,3861991
C. candadensis,-110.966959,44.662317,29516258
C. candadensis,-110.964888,44.66352,3904822
C. candadensis,-110.96488,44.663495,3900570
C. candadensis,-110.964112,44.661047,17893252
C. candadensis,-110.962647,44.661822,12730402
C. candadensis,-110.960997,44.660692,16995569
C. candadensis,-110.960684,44.660191,1916801
C. candadensis,-110.960541,44.656524,17840539
C. candadensis,-110.958309,44.656665,34412933
C. candadensis,-110.958145,44.6534,-133470262
C. candadensis,-110.956734,44.654957,32242737
C. candadensis,-110.953349,44.649444,19015778
C. candadensis,-110.949469,44.648828,31406211
C. candadensis,-110.948445,44.648546,467224
C. candadensis,-110.945976,44.648534,903547
C. candadensis,-110.945831,44.649445,9280501
C. candadensis,-110.94527,44.719585,33978760
C. candadensis,-110.942602,44.647919,1728757
C. candadensis,-110.937774,44.648418,54039
C. candadensis,-110.916289,44.658711,13357586
C. candadensis,-110.906872,44.647359,9002603
C. candadensis,-110.9019,44.642314,24195687
C. candadensis,-110.897758,44.642313,17111601
C. candadensis,-110.897369,44.635295,3733172
C. candadensis,-110.890742,44.631599,38743893
C. candadensis,-110.890742,44.631599,38743891
C. candadensis,-110.895728,44.640263,34561315
C. candadensis,-110.901687,44.643242,33685437
C. candadensis,-110.90471,44.63364,7105258
C. candadensis,-110.890742,44.631599,38743889
C. candadensis,-110.884228,45.219078,1162701
C. candadensis,-110.495451,44.701472,12064108
C. candadensis,-110.505463,44.703197,8354686
C. candadensis,-110.50397,44.705214,29138839
C. candadensis,-110.503144,44.705235,30055654
C. candadensis,-110.499201,44.710312,9734698
C. candadensis,-110.499374,44.710369,814113
C. candadensis,-110.504658,44.711723,29922218
C. candadensis,-110.494079,44.714402,30051635
C. candadensis,-110.502947,44.715386,9311059
C. candadensis,-110.492341,44.719895,22963409
C. candadensis,-110.4971,44.720342,2391869
C. candadensis,-110.495357,44.722048,29922199
C. candadensis,-110.495352,44.7261,21346385
C. candadensis,-110.494147,44.729212,30628713
C. candadensis,-110.493805,44.729237,38094742
C. candadensis,-110.509954,44.733102,1427240
C. candadensis,-110.494093,44.73351,1841681
C. candadensis,-110.49627,44.734816,26691968
C. candadensis,-110.502904,44.735388,625369
C. candadensis,-110.493605,44.735542,33571344
C. candadensis,-110.497818,44.744849,5380233
C. candadensis,-110.573348,44.776546,37446644
C. candadensis,-110.513333,44.955,8475607
C. candadensis,-110.526733,44.955923,6687982
C. candadensis,-110.496505,44.957405,20095349
C. candadensis,-110.543894,44.957946,26549673
C. candadensis,-110.543894,44.957946,26549666
C. candadensis,-110.543894,44.957946,26549667
C. candadensis,-110.543894,44.957946,26549665
C. candadensis,-110.489167,44.958889,8475601
C. candadensis,-110.489228,44.958897,7843440
C. candadensis,-110.49067,44.959053,20070084
C. candadensis,-110.570258,44.969317,39600205
C. candadensis,-110.543388,45.127953,6565758
C. candadensis,-110.379686,44.872098,28264249
C. candadensis,-110.209461,44.873135,27793611
C. candadensis,-110.346122,44.887097,25856451
C. candadensis,-110.386838,44.891236,2896107
C. candadensis,-110.434647,44.900704,459088
C. candadensis,-110.353168,44.902573,20293109
C. candadensis,-110.2475,44.903623,382171
C. candadensis,-110.310997,44.90402,20326068
C. candadensis,-110.401669,44.907365,26771430
C. candadensis,-110.36883,44.908277,21145445
C. candadensis,-110.402925,44.909255,33466753
C. candadensis,-110.417082,44.912437,5697783
C. candadensis,-110.409529,44.915131,8262811
C. candadensis,-110.304777,44.91611,19739185
C. candadensis,-110.316402,44.927405,20292727
C. candadensis,-110.445215,44.928003,10349170
C. candadensis,-110.401944,44.929167,463807
C. candadensis,-110.444985,44.941549,38762157
C. candadensis,-110.452423,44.943766,6704724
C. candadensis,-110.484639,44.95772,27447845
C. candadensis,-110.190382,44.868393,9528642
C. candadensis,-110.180501,44.869479,37446637
C. candadensis,-110.165754,44.868527,26504065
C. candadensis,-110.165717,44.873752,9925251
C. candadensis,-110.160953,44.873297,20332639
C. candadensis,-110.145065,44.88095,37146652
C. candadensis,-110.118069,44.904126,27999753
C. candadensis,-110.115564,44.824042,27169847
C. candadensis,-110.029854,45.001464,26685921
C. candadensis,-110.028152,44.740947,515952
C. candadensis,-110.028152,44.740947,515955
C. candadensis,-110.001495,45.234662,40006930
C. candadensis,-110.731277,44.740948,4732264
C. candadensis,-110.740128,44.799378,7727358
C. candadensis,-110.741742,44.856428,30052644
C. candadensis,-110.737467,44.892286,2016983
C. candadensis,-110.732024,44.9053,26562828
C. candadensis,-110.732019,44.90833,34118196
C. candadensis,-110.733531,44.910714,30052643
C. candadensis,-110.705837,44.966697,34870692
C. candadensis,-110.701548,44.968966,20281005
C. candadensis,-110.701942,44.969166,7730615
C. candadensis,-110.70224,44.969177,32242954
C. candadensis,-110.7015,44.969444,25246296
C. candadensis,-110.702462,44.969763,25300322
C. candadensis,-110.702775,44.970028,34200674
C. candadensis,-110.706558,44.970383,29707774
C. candadensis,-110.702434,44.970792,20281007
C. candadensis,-110.70395,44.972125,38949071
C. candadensis,-110.704403,44.974522,1155994
C. candadensis,-110.704355,44.974451,26329067
C. candadensis,-110.703963,44.974153,27309990
C. candadensis,-110.70576,44.973532,16579687
C. candadensis,-110.703843,44.973392,23026363
C. candadensis,-110.703906,44.973036,21888598
C. candadensis,-110.705375,44.972692,15104531
C. candadensis,-110.704867,44.972634,17632980
C. candadensis,-110.704296,44.974453,890600
C. candadensis,-110.704422,44.974384,24765092
C. candadensis,-110.728294,44.932194,25853863
C. candadensis,-110.724776,44.774097,13584566
C. candadensis,-110.720847,44.818852,18559608
C. candadensis,-110.719155,45.032672,20092657
C. candadensis,-110.718889,45.0325,40210191
C. candadensis,-110.718889,45.0325,40210236
C. candadensis,-110.718889,45.0325,40210230
C. candadensis,-110.718889,45.0325,40210194
C. candadensis,-110.718889,45.0325,40210239
C. candadensis,-110.718889,45.0325,40210199
C. candadensis,-110.718889,45.0325,40210195
C. candadensis,-110.718889,45.0325,40210238
C. candadensis,-110.718889,45.0325,40210198
C. candadensis,-110.718889,45.0325,40210196
C. candadensis,-110.718889,45.0325,40210231
C. candadensis,-110.718889,45.0325,40210235
C. candadensis,-110.718889,45.0325,40210241
C. candadensis,-110.718889,45.0325,40210205
C. candadensis,-110.718889,45.0325,40210208
C. candadensis,-110.718889,45.0325,40210203
C. candadensis,-110.718889,45.0325,40210204
C. candadensis,-110.718889,45.0325,40210243
C. candadensis,-110.718889,45.0325,40210200
C. candadensis,-110.718889,45.0325,40210242
C. candadensis,-110.718889,45.0325,40210244
C. candadensis,-110.718889,45.0325,40210237
C. candadensis,-110.718889,45.0325,40210224
C. candadensis,-110.718889,45.0325,40210219
C. candadensis,-110.718889,45.0325,40210212
C. candadensis,-110.718889,45.0325,40210217
C. candadensis,-110.718889,45.0325,40210218
C. candadensis,-110.718889,45.0325,40210188
C. candadensis,-110.718889,45.0325,40210189
C. candadensis,-110.718889,45.0325,40210213
C. candadensis,-110.718889,45.0325,40210228
C. candadensis,-110.718889,45.0325,40210225
C. candadensis,-110.718888,45.0325,39897138
C. candadensis,-110.718788,45.03257,39896872
C. candadensis,-110.718541,45.037255,10722379
C. candadensis,-110.714905,44.952806,18852359
C. candadensis,-110.713951,44.958062,28405157
C. candadensis,-110.71237,45.031089,28025682
C. candadensis,-110.71183,45.035553,31842304
C. candadensis,-110.711637,45.031228,28025724
C. candadensis,-110.711053,44.962137,25145605
C. candadensis,-110.698451,44.977732,21436167
C. candadensis,-110.698455,44.978151,27742853
C. candadensis,-110.698417,44.977711,9340423
C. candadensis,-110.698334,44.977501,3870704
C. candadensis,-110.698289,44.973575,27169890
C. candadensis,-110.698278,44.977804,19023070
C. candadensis,-110.698213,44.974302,18557933
C. candadensis,-110.698158,44.972416,32243008
C. candadensis,-110.695935,44.980545,30048383
C. candadensis,-110.686569,44.976942,9604998
C. candadensis,-110.681106,44.970878,25203007
C. candadensis,-110.679389,45.045169,29867282
C. candadensis,-110.676147,44.964558,25203078
C. candadensis,-110.671273,44.870941,13624111
C. candadensis,-110.703338,44.975892,7694578
C. candadensis,-110.702933,44.97588,27156833
C. candadensis,-110.702321,44.975858,29252427
C. candadensis,-110.702222,44.975833,8475610
C. candadensis,-110.702164,44.975922,31551091
C. candadensis,-110.702135,44.975841,34625761
C. candadensis,-110.701385,44.975834,17132226
C. candadensis,-110.699984,44.975961,30052325
C. candadensis,-110.699342,44.977064,30049429
C. candadensis,-110.699238,44.977274,7116986
C. candadensis,-110.699172,44.977612,3910756
C. candadensis,-110.69913,44.976879,37597827
C. candadensis,-110.69913,44.976879,37446654
C. candadensis,-110.69913,44.976879,37446661
C. candadensis,-110.69913,44.976879,37446659
C. candadensis,-110.69913,44.976879,37446646
C. candadensis,-110.69913,44.976879,37446655
C. candadensis,-110.69913,44.976879,37446658
C. candadensis,-110.69913,44.976879,37446664
C. candadensis,-110.69913,44.976879,37446649
C. candadensis,-110.69913,44.976879,19020663
C. candadensis,-110.69913,44.976879,19020677
C. candadensis,-110.69913,44.976879,19020676
C. candadensis,-110.69913,44.976879,19020667
C. candadensis,-110.69913,44.976879,19020660
C. candadensis,-110.69913,44.976879,19020670
C. candadensis,-110.69913,44.976879,19020664
C. candadensis,-110.69913,44.976879,19020668
C. candadensis,-110.699075,44.97767,3910749
C. candadensis,-110.69902,44.977555,3910758
C. candadensis,-110.699005,44.977448,7730593
C. candadensis,-110.698788,44.975822,31154171
C. candadensis,-110.698648,44.977526,12527398
C. candadensis,-110.698538,44.977433,17025449
C. candadensis,-110.698472,44.978067,25884696
C. candadensis,-110.701214,44.976137,1832596
C. candadensis,-110.702088,44.976346,7199569
C. candadensis,-110.701714,44.976374,37446639
C. candadensis,-110.700745,44.976408,29929685
C. candadensis,-110.701113,44.976431,37795646
C. candadensis,-110.701385,44.976431,20001325
C. candadensis,-110.701369,44.976469,25529160
C. candadensis,-110.700638,44.976538,3818204
C. candadensis,-110.702468,44.976568,37446642
C. candadensis,-110.702468,44.976568,37446641
C. candadensis,-110.701199,44.976577,909217
C. candadensis,-110.700856,44.976711,7112760
C. candadensis,-110.702062,44.976713,6696279
C. candadensis,-110.700067,44.976722,3747939
C. candadensis,-110.701317,44.976762,3658207
C. candadensis,-110.699455,44.976843,24886166
C. candadensis,-110.699508,44.976938,34484433
C. candadensis,-110.699937,44.976987,32191695
C. candadensis,-110.700195,44.976995,33525884
C. candadensis,-110.699805,44.977028,30049468
C. candadensis,-110.701838,44.977061,737623
C. candadensis,-110.699448,44.977192,23914
C. candadensis,-110.699411,44.977244,10872748
C. candadensis,-110.699515,45.023306,26328072
C. candadensis,-110.701064,45.02962,863375
C. candadensis,-110.701067,46.139195,892913
C. candadensis,-110.703257,44.977445,16468389
C. candadensis,-110.703131,44.977492,16503192
C. candadensis,-110.706548,44.981658,28820060
C. candadensis,-110.702582,44.987697,17661730
C. candadensis,-110.704855,45.00234,32913292
C. candadensis,-110.705833,45.028033,29028569
C. candadensis,-110.707305,45.029195,6134135
C. candadensis,-110.703916,45.029248,37446663
C. candadensis,-110.708503,45.029334,468784
C. candadensis,-110.708354,45.029339,34850968
C. candadensis,-110.704925,45.029433,34185285
C. candadensis,-110.708222,45.029471,33774178
C. candadensis,-110.707547,45.029909,35934377
C. candadensis,-110.706482,45.038625,6713662
C. candadensis,-110.767845,45.068437,6986497
C. candadensis,-110.814873,45.143782,29813673
C. candadensis,-110.734994,45.368614,14901824
C. candadensis,-110.701333,45.025618,26327980
C. candadensis,-111.649735,45.101745,39600937
C. candadensis,-111.127448,45.121975,12961498
C. candadensis,-111.282288,45.205447,12779441
C. candadensis,-111.282295,45.205453,12802985
C. candadensis,-111.260353,45.232411,12960769
C. candadensis,-111.347926,45.240114,12882824
C. candadensis,-111.338511,45.246474,13129509
C. candadensis,-111.380278,45.247947,3522678
C. candadensis,-111.344763,45.251963,12836043
C. candadensis,-111.317855,45.263388,13100369
C. candadensis,-111.312063,45.266487,13087261
C. candadensis,-111.310156,45.267244,12929084
C. candadensis,-111.299051,45.271159,610088
C. candadensis,-111.334763,45.276103,13093829
C. candadensis,-111.236284,45.553679,39973302
C. candadensis,-111.171619,45.570157,37159940
C. candadensis,-110.988503,45.615642,14406863
C. candadensis,-111.019588,45.630442,36191353
C. candadensis,-112.015394,46.49718,679746
C. candadensis,-111.68267,46.515067,20342881
C. candadensis,-114.211667,47.322222,1263075
C. candadensis,-114.216098,47.32246,17112478
C. candadensis,-114.206655,47.355503,9279572
C. candadensis,-114.183974,47.35851,28502308
C. candadensis,-114.219968,47.360229,28819078
C. candadensis,-114.203909,47.362849,27742039
C. candadensis,-114.207746,47.363589,19074991
C. candadensis,-114.231596,47.366081,38553632
C. candadensis,-114.250816,47.368156,34996358
C. candadensis,-114.256966,47.36957,28476635
C. candadensis,-114.257052,47.370617,20297032
C. candadensis,-114.257052,47.370617,16542303
C. candadensis,-114.256542,47.372763,28502339
C. candadensis,-113.886675,49.065802,19925715
C. candadensis,-113.882736,49.068118,37862852
C. candadensis,-113.872965,49.072097,37416935
C. candadensis,-113.86395,49.078057,12271603
C. candadensis,-113.868842,49.078549,31963826
C. candadensis,-113.865494,49.081903,9971339
C. candadensis,-113.917236,49.083761,5658665
C. candadensis,-113.914007,49.084744,23089191
C. candadensis,-113.844685,48.749332,31767026
C. candadensis,-113.844395,49.096887,35316909
C. candadensis,-113.787022,48.759613,28861153
C. candadensis,-113.773958,47.407777,19918270
C. candadensis,-113.770962,48.736286,38553692
C. candadensis,-113.707523,47.503099,11761946
C. candadensis,-113.692089,48.810165,31504863
C. candadensis,-113.608592,49.668377,24748485
C. candadensis,-113.604148,48.97629,24755388
C. candadensis,-113.474708,48.71857,31130416
C. candadensis,-113.471931,48.721631,9361528
C. candadensis,-113.468345,48.728899,31164414
C. candadensis,-113.462526,48.735772,24755491
C. candadensis,-113.414268,46.916721,5930398
C. candadensis,-113.340852,48.329488,13000470
C. candadensis,-113.144531,49.956419,32506876
C. candadensis,-113.137207,47.583011,10760525
C. candadensis,-114.316597,44.948763,29689232
C. candadensis,-114.242555,44.975267,29688862
C. candadensis,-113.997445,45.218052,3686794
C. candadensis,-113.978689,45.429822,36192041
C. candadensis,-113.990535,45.450717,36280876
C. candadensis,-114.196291,45.8796,37411159
C. candadensis,-114.093041,46.684367,9458187
C. candadensis,-114.023333,46.728274,20589259
C. candadensis,-114.517363,46.746788,13002808
C. candadensis,-113.981072,46.865058,20412510
C. candadensis,-113.971863,46.876205,9344801
C. candadensis,-113.971817,46.87622,9363730
C. candadensis,-113.975014,46.876328,10383470
C. candadensis,-113.964952,46.876364,39132934
C. candadensis,-113.964952,46.876364,39132928
C. candadensis,-113.964952,46.876364,39132927
C. candadensis,-113.964952,46.876364,39132926
C. candadensis,-113.964952,46.876364,39132921
C. candadensis,-113.964952,46.876364,39132922
C. candadensis,-113.964536,46.876391,39135313
C. candadensis,-113.964536,46.876391,39135314
C. candadensis,-113.965208,46.876704,39867282
C. candadensis,-113.964064,46.878623,19805782
C. candadensis,-113.969788,46.880475,4950078
C. candadensis,-113.969788,46.880675,5013557
C. candadensis,-113.969855,46.881038,10453287
C. candadensis,-113.969872,46.881622,39978488
C. candadensis,-113.967247,46.884822,9562974
C. candadensis,-113.971679,46.89917,37212567
C. candadensis,-114.007849,46.909335,9434413
C. candadensis,-114.298175,47.057554,38581615
C. candadensis,-113.75061,45.40767,431409
C. candadensis,-113.378333,44.692803,6723318
C. candadensis,-113.132341,43.595833,24531615
C. candadensis,-113.043358,46.614588,8753678
C. candadensis,-112.88142,44.971468,34714534
C. candadensis,-112.875952,45.445951,14696955
C. candadensis,-112.634085,45.343723,19684976
C. candadensis,-112.612833,44.490333,431381
C. candadensis,-112.550269,45.003423,19572752
C. candadensis,-112.51405,46.994076,14267444
C. candadensis,-112.488833,44.480833,431379
C. candadensis,-112.384408,42.737762,10569246
C. candadensis,-112.38018,40.559852,5161227
C. candadensis,-112.359924,38.915613,10358823
C. candadensis,-112.35216,38.284226,10135294
C. candadensis,-112.15637,40.596684,37575709
C. candadensis,-112.152514,46.913903,9172349
C. candadensis,-112.135803,36.055983,15186284
C. candadensis,-112.141449,36.056072,35787517
C. candadensis,-112.141953,36.056156,27194063
C. candadensis,-112.140494,36.056247,19260596
C. candadensis,-112.132867,36.056453,18011286
C. candadensis,-112.144492,36.056603,21404377
C. candadensis,-112.132408,36.056606,60401
C. candadensis,-112.140648,36.056758,20395561
C. candadensis,-112.144373,36.056803,36815105
C. candadensis,-112.138731,36.057155,17882844
C. candadensis,-112.142594,36.057495,503853
C. candadensis,-112.135345,36.057701,8313855
C. candadensis,-112.129341,36.058262,12297337
C. candadensis,-112.147658,36.0608,10343445
C. candadensis,-112.12402,36.060844,11411800
C. candadensis,-112.147438,36.061089,10364371
C. candadensis,-112.147439,36.06117,10343509
C. candadensis,-112.147339,36.061314,4886109
C. candadensis,-112.146989,36.061919,4603000
C. candadensis,-112.148039,36.062194,28742311
C. candadensis,-112.13437,36.067601,20240710
C. candadensis,-112.141642,36.079891,1180428
C. candadensis,-112.130649,36.106965,1253994
C. candadensis,-112.171655,36.730312,6476485
C. candadensis,-112.14321,35.891426,26612323
C. candadensis,-112.141718,35.951288,18637304
C. candadensis,-112.131932,35.956128,18695372
C. candadensis,-112.131912,35.959053,22701771
C. candadensis,-112.127783,35.969752,39176045
C. candadensis,-112.127806,35.969756,23833206
C. candadensis,-112.129078,35.972155,39176472
C. candadensis,-112.12745,36.042306,36368562
